Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B28F1490,002,30-06-2018,198,142,1878,,,,,,
B28F1490,002,01-07-2018,200,144,1876,,,,,,
B28F1490,002,02-07-2018,202,146,1874,,,,,,
B28F1490,002,03-07-2018,204,148,1872,,,,,,
B28F1490,002,04-07-2018,206,150,1870,,,,,,
B28F1490,002,05-07-2018,208,152,1868,,,,,,
B28F1490,002,06-07-2018,209,153,1867,,,,,,
B28F1490,002,07-07-2018,211,155,1865,,,,,,
B28F1490,002,08-07-2018,212,156,1864,,,,,,
B28F1490,002,09-07-2018,213,157,1863,,,,,,
B28F1490,002,10-07-2018,212,156,1864,,,,,,
B28F1490,002,11-07-2018,214,158,1862,,,,,,
B28F1490,002,12-07-2018,216,160,1860,,,,,,
B28F1490,002,13-07-2018,217,161,1859,,,,,,
B28F1490,002,14-07-2018,218,162,1858,,,,,,
B28F1490,002,15-07-2018,220,164,1856,,,,,,
B28F1490,002,16-07-2018,221,165,1855,,,,,,
B28F1490,002,17-07-2018,223,167,1853,,,,,,
B28F1490,002,18-07-2018,223,167,1853,,,,,,
B28F1490,002,19-07-2018,224,168,1852,,,,,,
B28F1490,002,20-07-2018,226,170,1850,,,,,,
B28F1490,002,21-07-2018,227,171,1849,,,,,,
B28F1490,002,22-07-2018,228,172,1848,,,,,,
B28F1490,002,23-07-2018,229,173,1847,,,,,,
B28F1490,002,24-07-2018,230,174,1846,,,,,,
B28F1490,002,25-07-2018,231,175,1845,,,,,,
B28F1490,002,26-07-2018,233,177,1843,,,,,,
B28F1490,002,27-07-2018,234,178,1842,,,,,,
B28F1490,002,28-07-2018,234,178,1842,,,,,,
B28F1490,002,29-07-2018,235,179,1841,,,,,,
B28F1490,002,30-07-2018,236,180,1840,,,,,,
B28F1490,002,31-07-2018,237,181,1839,,,,,,
B28F1490,002,01-08-2018,237,181,1839,,,,,,
B28F1490,002,02-08-2018,239,183,1837,,,,,,
B28F1490,002,03-08-2018,240,184,1836,,,,,,
B28F1490,002,04-08-2018,241,185,1835,,,,,,
B28F1490,002,05-08-2018,241,185,1835,,,,,,
B28F1490,002,06-08-2018,242,186,1834,,,,,,
B28F1490,002,07-08-2018,244,188,1832,,,,,,
B28F1490,002,08-08-2018,244,188,1832,,,,,,
B28F1490,002,09-08-2018,244,188,1832,,,,,,
B28F1490,002,10-08-2018,244,188,1832,,,,,,
B28F1490,002,11-08-2018,244,188,1832,,,,,,
B28F1490,002,12-08-2018,244,188,1832,,,,,,
B28F1490,002,13-08-2018,244,188,1832,,,,,,
B28F1490,002,14-08-2018,241,185,1835,,,,,,
B28F1490,002,15-08-2018,242,186,1834,,,,,,
B28F1490,002,16-08-2018,243,187,1833,,,,,,
B28F1490,002,17-08-2018,242,186,1834,,,,,,
B28F1490,002,18-08-2018,243,187,1833,,,,,,
B28F1490,002,19-08-2018,243,187,1833,,,,,,
B28F1490,002,20-08-2018,244,188,1832,,,,,,
B28F1490,002,21-08-2018,243,187,1833,,,,,,
B28F1490,002,22-08-2018,245,189,1831,,,,,,
B28F1490,002,23-08-2018,244,188,1832,,,,,,
B28F1490,002,24-08-2018,245,189,1831,,,,,,
B28F1490,002,25-08-2018,242,186,1834,,,,,,
B28F1490,002,26-08-2018,236,180,1840,,,,,,
B28F1490,002,27-08-2018,235,179,1841,,,,,,
B28F1490,002,28-08-2018,234,178,1842,,,,,,
B28F1490,002,29-08-2018,234,178,1842,,,,,,
B28F1490,002,30-08-2018,232,176,1844,,,,,,
B28F1490,002,31-08-2018,232,176,1844,,,,,,
B28F1490,002,01-09-2018,231,175,1845,,,,,,
B28F1490,002,02-09-2018,232,176,1844,,,,,,
B28F1490,002,03-09-2018,232,176,1844,,,,,,
B28F1490,002,04-09-2018,233,177,1843,,,,,,
B28F1490,002,05-09-2018,234,178,1842,,,,,,
B28F1490,002,06-09-2018,234,178,1842,,,,,,
B28F1490,002,07-09-2018,232,176,1844,,,,,,
B28F1490,002,08-09-2018,233,177,1843,,,,,,
B28F1490,002,09-09-2018,234,178,1842,,,,,,
B28F1490,002,10-09-2018,235,179,1841,,,,,,
B28F1490,002,11-09-2018,236,180,1840,,,,,,
B28F1490,002,12-09-2018,236,180,1840,,,,,,
B28F1490,002,13-09-2018,236,180,1840,,,,,,
B28F1490,002,14-09-2018,237,181,1839,,,,,,
B28F1490,002,15-09-2018,238,182,1838,,,,,,
B28F1490,002,16-09-2018,240,184,1836,,,,,,
B28F1490,002,17-09-2018,242,186,1834,,,,,,
B28F1490,002,18-09-2018,245,189,1831,,,,,,
B28F1490,002,19-09-2018,246,190,1830,,,,,,
B28F1490,002,20-09-2018,246,190,1830,,,,,,
B28F1490,002,21-09-2018,246,190,1830,,,,,,
B28F1490,002,22-09-2018,243,187,1833,,,,,,
B28F1490,002,23-09-2018,240,184,1836,,,,,,
B28F1490,002,24-09-2018,236,180,1840,,,,,,
B28F1490,002,25-09-2018,235,179,1841,,,,,,
B28F1490,002,26-09-2018,234,178,1842,,,,,,
B28F1490,002,27-09-2018,235,179,1841,,,,,,
B28F1490,002,28-09-2018,235,179,1841,,,,,,
B28F1490,002,29-09-2018,235,179,1841,,,,,,
B28F1490,002,30-09-2018,234,178,1842,,,,,,
B28F1490,002,01-10-2018,233,177,1843,,,,,,
B28F1490,002,02-10-2018,231,175,1845,,,,,,
B28F1490,002,03-10-2018,232,176,1844,,,,,,
B28F1490,002,04-10-2018,231,175,1845,,,,,,
B28F1490,002,05-10-2018,232,176,1844,,,,,,
B28F1490,002,06-10-2018,232,176,1844,,,,,,
B28F1490,002,07-10-2018,231,175,1845,,,,,,
B28F1490,002,08-10-2018,231,175,1845,,,,,,
B28F1490,002,09-10-2018,231,175,1845,,,,,,
B28F1490,002,10-10-2018,231,175,1845,,,,,,
B28F1490,002,11-10-2018,232,176,1844,,,,,,
B28F1490,002,12-10-2018,232,176,1844,,,,,,
B28F1490,002,13-10-2018,234,178,1842,,,,,,
B28F1490,002,14-10-2018,235,179,1841,,,,,,
B28F1490,002,15-10-2018,236,180,1840,,,,,,
B28F1490,002,16-10-2018,236,180,1840,,,,,,
B28F1490,002,17-10-2018,236,180,1840,,,,,,
B28F1490,002,18-10-2018,234,178,1842,,,,,,
B28F1490,002,19-10-2018,234,178,1842,,,,,,
B28F1490,002,20-10-2018,234,178,1842,,,,,,
B28F1490,002,21-10-2018,233,177,1843,,,,,,
B28F1490,002,22-10-2018,232,176,1844,,,,,,
B28F1490,002,23-10-2018,231,175,1845,,,,,,
B28F1490,002,24-10-2018,230,174,1846,,,,,,
B28F1490,002,25-10-2018,229,173,1847,,,,,,
B28F1490,002,26-10-2018,228,172,1848,,,,,,
B28F1490,002,27-10-2018,227,171,1849,,,,,,
B28F1490,002,28-10-2018,226,170,1850,,,,,,
B28F1490,002,29-10-2018,225,169,1851,,,,,,
B28F1490,002,30-10-2018,222,166,1854,,,,,,
B28F1490,002,31-10-2018,222,166,1854,,,,,,
B28F1490,002,01-11-2018,222,166,1854,,,,,,
B28F1490,002,02-11-2018,220,164,1856,,,,,,
B28F1490,002,03-11-2018,220,164,1856,,,,,,
B28F1490,002,04-11-2018,219,163,1857,,,,,,
B28F1490,002,05-11-2018,218,162,1858,,,,,,
B28F1490,002,06-11-2018,218,162,1858,,,,,,
B28F1490,002,07-11-2018,217,161,1859,,,,,,
B28F1490,002,08-11-2018,217,161,1859,,,,,,
B28F1490,002,09-11-2018,216,160,1860,,,,,,
B28F1490,002,10-11-2018,215,159,1861,,,,,,
B28F1490,002,11-11-2018,213,157,1863,,,,,,
B28F1490,002,12-11-2018,210,154,1866,,,,,,
B28F1490,002,13-11-2018,209,153,1867,,,,,,
B28F1490,002,14-11-2018,209,153,1867,,,,,,
B28F1490,002,15-11-2018,208,152,1868,,,,,,
B28F1490,002,16-11-2018,207,151,1869,,,,,,
B28F1490,002,17-11-2018,206,150,1870,,,,,,
B28F1490,002,18-11-2018,205,149,1871,,,,,,
B28F1490,002,19-11-2018,204,148,1872,,,,,,
B28F1490,002,20-11-2018,203,147,1873,,,,,,
B28F1490,002,21-11-2018,202,146,1874,,,,,,
B28F1490,002,22-11-2018,201,145,1875,,,,,,
B28F1490,002,23-11-2018,201,145,1875,,,,,,
B28F1490,002,24-11-2018,200,144,1876,,,,,,
B28F1490,002,25-11-2018,199,143,1877,,,,,,
B28F1490,002,26-11-2018,199,143,1877,,,,,,
B28F1490,002,27-11-2018,198,142,1878,,,,,,
B28F1490,002,28-11-2018,197,141,1879,,,,,,
B28F1490,002,29-11-2018,197,141,1879,,,,,,
B28F1490,002,30-11-2018,196,140,1880,,,,,,
B28F1490,002,01-12-2018,195,139,1881,,,,,,
B28F1490,002,02-12-2018,194,138,1882,,,,,,
B28F1490,002,03-12-2018,193,137,1883,,,,,,
B28F1490,002,04-12-2018,186,130,1890,,,,,,
B28F1490,002,05-12-2018,183,127,1893,,,,,,
B28F1490,002,06-12-2018,182,126,1894,,,,,,
B28F1490,002,07-12-2018,175,119,1901,,,,,,
B28F1490,002,08-12-2018,158,102,1918,,,,,,
B28F1490,002,09-12-2018,140,84,1936,,,,,,
B28F1490,002,10-12-2018,143,87,1933,,,,,,
B28F1490,002,11-12-2018,142,86,1934,,,,,,
B28F1490,002,12-12-2018,144,88,1932,,,,,,
B28F1490,002,13-12-2018,144,88,1932,,,,,,
B28F1490,002,14-12-2018,146,90,1930,,,,,,
B28F1490,002,15-12-2018,146,90,1930,,,,,,
B28F1490,002,16-12-2018,145,89,1931,,,,,,
B28F1490,002,17-12-2018,147,91,1929,,,,,,
B28F1490,002,18-12-2018,145,89,1931,,,,,,
B28F1490,002,19-12-2018,144,88,1932,,,,,,
B28F1490,002,20-12-2018,144,88,1932,,,,,,
B28F1490,002,21-12-2018,117,61,1959,,,,,,
B28F1490,002,22-12-2018,89,33,1987,,,,,,
B28F1490,002,23-12-2018,87,31,1989,,,,,,
B28F1490,002,24-12-2018,80,24,1996,,,,,,
B28F1490,002,25-12-2018,89,33,1987,,,,,,
B28F1490,002,26-12-2018,97,41,1979,,,,,,
B28F1490,002,27-12-2018,101,45,1975,,,,,,
B28F1490,002,28-12-2018,105,49,1971,,,,,,
B28F1490,002,29-12-2018,107,51,1969,,,,,,
B28F1490,002,30-12-2018,110,54,1966,,,,,,
B28F1490,002,31-12-2018,111,55,1965,,,,,,
B28F1490,002,01-01-2019,111,55,1965,,,,,,
B28F1490,002,02-01-2019,113,57,1963,,,,,,
B28F1490,002,03-01-2019,114,58,1962,,,,,,
B28F1490,002,04-01-2019,114,58,1962,,,,,,
B28F1490,002,05-01-2019,114,58,1962,,,,,,
B28F1490,002,06-01-2019,94,38,1982,,,,,,
B28F1490,002,07-01-2019,98,42,1978,,,,,,
B28F1490,002,08-01-2019,85,29,1991,,,,,,
B28F1490,002,09-01-2019,78,22,1998,,,,,,
B28F1490,002,10-01-2019,85,29,1991,,,,,,
B28F1490,002,11-01-2019,84,28,1992,,,,,,
B28F1490,002,12-01-2019,82,26,1994,,,,,,
B28F1490,002,13-01-2019,69,13,2007,,,,,,
B28F1490,002,14-01-2019,70,14,2006,,,,,,
B28F1490,002,15-01-2019,73,17,2003,,,,,,
B28F1490,002,16-01-2019,75,19,2001,,,,,,
B28F1490,002,17-01-2019,72,16,2004,,,,,,
B28F1490,002,18-01-2019,76,20,2000,,,,,,
B28F1490,002,19-01-2019,77,21,1999,,,,,,
B28F1490,002,20-01-2019,83,27,1993,,,,,,
B28F1490,002,21-01-2019,88,32,1988,,,,,,
B28F1490,002,22-01-2019,89,33,1987,,,,,,
B28F1490,002,23-01-2019,91,35,1985,,,,,,
B28F1490,002,24-01-2019,94,38,1982,,,,,,
B28F1490,002,25-01-2019,96,40,1980,,,,,,
B28F1490,002,26-01-2019,67,11,2009,,,,,,
B28F1490,002,27-01-2019,67,11,2009,,,,,,
B28F1490,002,28-01-2019,67,11,2009,,,,,,
B28F1490,002,29-01-2019,68,12,2008,,,,,,
B28F1490,002,30-01-2019,70,14,2006,,,,,,
B28F1490,002,31-01-2019,72,16,2004,,,,,,
B28F1490,002,01-02-2019,73,17,2003,,,,,,
B28F1490,002,02-02-2019,74,18,2002,,,,,,
B28F1490,002,03-02-2019,76,20,2000,,,,,,
B28F1490,002,04-02-2019,76,20,2000,,,,,,
B28F1490,002,05-02-2019,77,21,1999,,,,,,
B28F1490,002,06-02-2019,78,22,1998,,,,,,
B28F1490,002,07-02-2019,66,10,2010,,,,,,
B28F1490,002,08-02-2019,66,10,2010,,,,,,
B28F1490,002,09-02-2019,68,12,2008,,,,,,
B28F1490,002,10-02-2019,64,8,2012,,,,,,
B28F1490,002,11-02-2019,65,9,2011,,,,,,
B28F1490,002,12-02-2019,67,11,2009,,,,,,
B28F1490,002,13-02-2019,69,13,2007,,,,,,
B28F1490,002,14-02-2019,72,16,2004,,,,,,
B28F1490,002,15-02-2019,74,18,2002,,,,,,
B28F1490,002,16-02-2019,76,20,2000,,,,,,
B28F1490,002,17-02-2019,78,22,1998,,,,,,
B28F1490,002,18-02-2019,81,25,1995,,,,,,
B28F1490,002,19-02-2019,82,26,1994,,,,,,
B28F1490,002,20-02-2019,85,29,1991,,,,,,
B28F1490,002,21-02-2019,87,31,1989,,,,,,
B28F1490,002,22-02-2019,88,32,1988,,,,,,
B28F1490,002,23-02-2019,91,35,1985,,,,,,
B28F1490,002,24-02-2019,93,37,1983,,,,,,
B28F1490,002,25-02-2019,96,40,1980,,,,,,
B28F1490,002,26-02-2019,98,42,1978,,,,,,
B28F1490,002,27-02-2019,98,42,1978,,,,,,
B28F1490,002,28-02-2019,98,42,1978,,,,,,
B28F1490,002,01-03-2019,99,43,1977,,,,,,
B28F1490,002,02-03-2019,99,43,1977,,,,,,
B28F1490,002,03-03-2019,100,44,1976,,,,,,
B28F1490,002,04-03-2019,91,35,1985,,,,,,
B28F1490,002,05-03-2019,92,36,1984,,,,,,
B28F1490,002,06-03-2019,92,36,1984,,,,,,
B28F1490,002,07-03-2019,88,32,1988,,,,,,
B28F1490,002,08-03-2019,79,23,1997,,,,,,
B28F1490,002,09-03-2019,78,22,1998,,,,,,
B28F1490,002,10-03-2019,72,16,2004,,,,,,
B28F1490,002,11-03-2019,65,9,2011,,,,,,
B28F1490,002,12-03-2019,64,8,2012,,,,,,
B28F1490,002,13-03-2019,65,9,2011,,,,,,
B28F1490,002,14-03-2019,63,7,2013,,,,,,
B28F1490,002,15-03-2019,63,7,2013,,,,,,
B28F1490,002,16-03-2019,63,7,2013,,,,,,
B28F1490,002,17-03-2019,64,8,2012,,,,,,
B28F1490,002,18-03-2019,64,8,2012,,,,,,
B28F1490,002,19-03-2019,67,11,2009,,,,,,
B28F1490,002,20-03-2019,68,12,2008,,,,,,
B28F1490,002,21-03-2019,70,14,2006,,,,,,
B28F1490,002,22-03-2019,72,16,2004,,,,,,
B28F1490,002,23-03-2019,73,17,2003,,,,,,
B28F1490,002,24-03-2019,75,19,2001,,,,,,
B28F1490,002,25-03-2019,73,17,2003,,,,,,
B28F1490,002,26-03-2019,76,20,2000,,,,,,
B28F1490,002,27-03-2019,79,23,1997,,,,,,
B28F1490,002,28-03-2019,82,26,1994,,,,,,
B28F1490,002,29-03-2019,85,29,1991,,,,,,
B28F1490,002,30-03-2019,87,31,1989,,,,,,
B28F1490,002,31-03-2019,90,34,1986,,,,,,
B28F1490,002,01-04-2019,93,37,1983,,,,,,
B28F1490,002,02-04-2019,94,38,1982,,,,,,
B28F1490,002,03-04-2019,94,38,1982,,,,,,
B28F1490,002,04-04-2019,95,39,1981,,,,,,
B28F1490,002,05-04-2019,86,30,1990,,,,,,
B28F1490,002,06-04-2019,92,36,1984,,,,,,
B28F1490,002,07-04-2019,97,41,1979,,,,,,
B28F1490,002,08-04-2019,100,44,1976,,,,,,
B28F1490,002,09-04-2019,102,46,1974,,,,,,
B28F1490,002,10-04-2019,104,48,1972,,,,,,
B28F1490,002,11-04-2019,106,50,1970,,,,,,
B28F1490,002,12-04-2019,106,50,1970,,,,,,
B28F1490,002,13-04-2019,107,51,1969,,,,,,
B28F1490,002,14-04-2019,108,52,1968,,,,,,
B28F1490,002,15-04-2019,109,53,1967,,,,,,
B28F1490,002,16-04-2019,110,54,1966,,,,,,
B28F1490,002,17-04-2019,113,57,1963,,,,,,
B28F1490,002,18-04-2019,114,58,1962,,,,,,
B28F1490,002,19-04-2019,116,60,1960,,,,,,
B28F1490,002,20-04-2019,118,62,1958,,,,,,
B28F1490,002,21-04-2019,119,63,1957,,,,,,
B28F1490,002,22-04-2019,120,64,1956,,,,,,
B28F1490,002,23-04-2019,121,65,1955,,,,,,
B28F1490,002,24-04-2019,123,67,1953,,,,,,
B28F1490,002,25-04-2019,121,65,1955,,,,,,
B28F1490,002,26-04-2019,123,67,1953,,,,,,
B28F1490,002,27-04-2019,121,65,1955,,,,,,
B28F1490,002,28-04-2019,120,64,1956,,,,,,
B28F1490,002,29-04-2019,123,67,1953,,,,,,
B28F1490,002,30-04-2019,123,67,1953,,,,,,
B28F1490,002,01-05-2019,124,68,1952,,,,,,
B28F1490,002,02-05-2019,125,69,1951,,,,,,
B28F1490,002,03-05-2019,126,70,1950,,,,,,
B28F1490,002,04-05-2019,127,71,1949,,,,,,
B28F1490,002,05-05-2019,128,72,1948,,,,,,
B28F1490,002,06-05-2019,129,73,1947,,,,,,
B28F1490,002,07-05-2019,129,73,1947,,,,,,
B28F1490,002,08-05-2019,128,72,1948,,,,,,
B28F1490,002,09-05-2019,130,74,1946,,,,,,
B28F1490,002,10-05-2019,131,75,1945,,,,,,
B28F1490,002,11-05-2019,132,76,1944,,,,,,
B28F1490,002,12-05-2019,135,79,1941,,,,,,
B28F1490,002,13-05-2019,137,81,1939,,,,,,
B28F1490,002,14-05-2019,138,82,1938,,,,,,
B28F1490,002,15-05-2019,139,83,1937,,,,,,
B28F1490,002,16-05-2019,140,84,1936,,,,,,
B28F1490,002,17-05-2019,140,84,1936,,,,,,
B28F1490,002,18-05-2019,142,86,1934,,,,,,
B28F1490,002,19-05-2019,145,89,1931,,,,,,
B28F1490,002,20-05-2019,139,83,1937,,,,,,
B28F1490,002,21-05-2019,142,86,1934,,,,,,
B28F1490,002,22-05-2019,144,88,1932,,,,,,
B28F1490,002,23-05-2019,148,92,1928,,,,,,
B28F1490,002,24-05-2019,151,95,1925,,,,,,
B28F1490,002,25-05-2019,153,97,1923,,,,,,
B28F1490,002,26-05-2019,155,99,1921,,,,,,
B28F1490,002,27-05-2019,155,99,1921,,,,,,
B28F1490,002,28-05-2019,143,87,1933,,,,,,
B28F1490,002,29-05-2019,150,94,1926,,,,,,
B28F1490,002,30-05-2019,153,97,1923,,,,,,
B28F1490,002,31-05-2019,156,100,1920,,,,,,
B28F1490,002,01-06-2019,159,103,1917,,,,,,
B28F1490,002,02-06-2019,163,107,1913,,,,,,
B28F1490,002,03-06-2019,165,109,1911,,,,,,
B28F1490,002,04-06-2019,167,111,1909,,,,,,
B28F1490,002,05-06-2019,169,113,1907,,,,,,
B28F1490,002,06-06-2019,167,111,1909,,,,,,
B28F1490,002,07-06-2019,170,114,1906,,,,,,
B28F1490,002,08-06-2019,173,117,1903,,,,,,
B28F1490,002,09-06-2019,176,120,1900,,,,,,
B28F1490,002,10-06-2019,177,121,1899,,,,,,
B28F1490,002,11-06-2019,171,115,1905,,,,,,
B28F1490,002,12-06-2019,172,116,1904,,,,,,
B28F1490,002,13-06-2019,172,116,1904,,,,,,
B28F1490,002,14-06-2019,176,120,1900,,,,,,
B28F1490,002,15-06-2019,176,120,1900,,,,,,
B28F1490,002,16-06-2019,179,123,1897,,,,,,
B28F1490,002,17-06-2019,182,126,1894,,,,,,
B28F1490,002,18-06-2019,184,128,1892,,,,,,
B28F1490,002,19-06-2019,186,130,1890,,,,,,
B28F1490,002,20-06-2019,183,127,1893,,,,,,
B28F1490,002,21-06-2019,187,131,1889,,,,,,
B28F1490,002,22-06-2019,189,133,1887,,,,,,
B28F1490,002,23-06-2019,191,135,1885,,,,,,
B28F1490,002,24-06-2019,194,138,1882,,,,,,
B28F1490,002,25-06-2019,197,141,1879,,,,,,
B28F1490,002,26-06-2019,199,143,1877,,,,,,
B28F1490,002,27-06-2019,200,144,1876,,,,,,
B28F1490,002,28-06-2019,202,146,1874,,,,,,
B28F1490,002,29-06-2019,204,148,1872,,,,,,
B28F1490,002,30-06-2019,207,151,1869,,,,,,
B28F1490,002,01-07-2019,208,152,1868,,,,,,
B28F1490,002,02-07-2019,209,153,1867,,,,,,
B28F1490,002,03-07-2019,211,155,1865,,,,,,
B28F1490,002,04-07-2019,212,156,1864,,,,,,
B28F1490,002,05-07-2019,214,158,1862,,,,,,
B28F1490,002,06-07-2019,215,159,1861,,,,,,
B28F1490,002,07-07-2019,215,159,1861,,,,,,
B28F1490,002,08-07-2019,216,160,1860,,,,,,
B28F1490,002,09-07-2019,217,161,1859,,,,,,
B28F1490,002,10-07-2019,219,163,1857,,,,,,
B28F1490,002,11-07-2019,217,161,1859,,,,,,
B28F1490,002,12-07-2019,218,162,1858,,,,,,
B28F1490,002,13-07-2019,217,161,1859,,,,,,
B28F1490,002,14-07-2019,218,162,1858,,,,,,
B28F1490,002,15-07-2019,218,162,1858,,,,,,
B28F1490,002,16-07-2019,219,163,1857,,,,,,
B28F1490,002,17-07-2019,221,165,1855,,,,,,
B28F1490,002,18-07-2019,222,166,1854,,,,,,
B28F1490,002,19-07-2019,223,167,1853,,,,,,
B28F1490,002,20-07-2019,225,169,1851,,,,,,
B28F1490,002,21-07-2019,226,170,1850,,,,,,
B28F1490,002,22-07-2019,226,170,1850,,,,,,
B28F1490,002,23-07-2019,229,173,1847,,,,,,
B28F1490,002,24-07-2019,230,174,1846,,,,,,
B28F1490,002,25-07-2019,232,176,1844,,,,,,
B28F1490,002,26-07-2019,234,178,1842,,,,,,
B28F1490,002,27-07-2019,235,179,1841,,,,,,
B28F1490,002,28-07-2019,237,181,1839,,,,,,
B28F1490,002,29-07-2019,238,182,1838,,,,,,
B28F1490,002,30-07-2019,240,184,1836,,,,,,
B28F1490,002,31-07-2019,240,184,1836,,,,,,
B28F1490,002,01-08-2019,241,185,1835,,,,,,
B28F1490,002,02-08-2019,242,186,1834,,,,,,
B28F1490,002,03-08-2019,242,186,1834,,,,,,
B28F1490,002,04-08-2019,243,187,1833,,,,,,
B28F1490,002,05-08-2019,244,188,1832,,,,,,
B28F1490,002,06-08-2019,245,189,1831,,,,,,
B28F1490,002,07-08-2019,247,191,1829,,,,,,
B28F1490,002,08-08-2019,247,191,1829,,,,,,
B28F1490,002,09-08-2019,248,192,1828,,,,,,
B28F1490,002,10-08-2019,248,192,1828,,,,,,
B28F1490,002,11-08-2019,249,193,1827,,,,,,
B28F1490,002,12-08-2019,250,194,1826,,,,,,
B28F1490,002,13-08-2019,249,193,1827,,,,,,
B28F1490,002,14-08-2019,250,194,1826,,,,,,
B28F1490,002,15-08-2019,249,193,1827,,,,,,
B28F1490,002,16-08-2019,249,193,1827,,,,,,
B28F1490,002,17-08-2019,249,193,1827,,,,,,
B28F1490,002,18-08-2019,245,189,1831,,,,,,
B28F1490,002,19-08-2019,244,188,1832,,,,,,
B28F1490,002,20-08-2019,244,188,1832,,,,,,
B28F1490,002,21-08-2019,244,188,1832,,,,,,
B28F1490,002,22-08-2019,246,190,1830,,,,,,
B28F1490,002,23-08-2019,249,193,1827,,,,,,
B28F1490,002,24-08-2019,251,195,1825,,,,,,
B28F1490,002,25-08-2019,252,196,1824,,,,,,
B28F1490,002,26-08-2019,252,196,1824,,,,,,
B28F1490,002,27-08-2019,253,197,1823,,,,,,
B28F1490,002,28-08-2019,254,198,1822,,,,,,
B28F1490,002,29-08-2019,242,186,1834,,,,,,
B28F1490,002,30-08-2019,244,188,1832,,,,,,
B28F1490,002,31-08-2019,245,189,1831,,,,,,
B28F1490,002,01-09-2019,245,189,1831,,,,,,
B28F1490,002,02-09-2019,246,190,1830,,,,,,
B28F1490,002,03-09-2019,246,190,1830,,,,,,
B28F1490,002,04-09-2019,245,189,1831,,,,,,
B28F1490,002,05-09-2019,244,188,1832,,,,,,
B28F1490,002,06-09-2019,244,188,1832,,,,,,
B28F1490,002,07-09-2019,245,189,1831,,,,,,
B28F1490,002,08-09-2019,243,187,1833,,,,,,
B28F1490,002,09-09-2019,243,187,1833,,,,,,
B28F1490,002,10-09-2019,243,187,1833,,,,,,
B28F1490,002,11-09-2019,243,187,1833,,,,,,
